pick,player_name,oreb,dreb,treb,ast,stl,blk,pts
,Robert Lewandowski,0.4688,1.5312,2.0,0.4062,0.2812,0.7188,2.2812
,Charles Tabet,1.8571,1.4286,3.2857,0.1429,0.2143,0.6429,1.5714
,Josh Lepley,1.1154,2.6154,3.7308,0.4615,0.3462,0.7692,4.9231
,Ryan Wright,1.4333,2.8667,4.3,0.2333,0.2667,0.3667,4.3667
,Kyrie Sutton,1.08,2.08,3.16,0.2,0.28,0.84,6.48
,Colby Batiste,1.5714,2.25,3.8214,0.1786,0.2143,1.0714,3.4643
,Enoch Andoh,0.4444,0.6111,1.0556,0.0,0.1111,0.0,1.3889
,Djibril Coulibaly,0.84,1.4,2.24,0.08,0.16,0.48,1.08
,Steve Moore,0.3235,1.2353,1.5588,0.4412,0.4118,0.9118,1.0588
,James Anderson,0.4286,0.5357,0.9643,0.0714,0.0714,0.1786,1.1429
,Jacob Green,1.0,1.9643,2.9643,0.2143,0.3214,0.9286,2.3214
,Adam Pegg,0.8667,1.7667,2.6333,0.4667,0.1333,0.3,5.0333
,Jeff Pelage,1.9429,3.6571,5.6,0.2,0.4286,0.7429,3.0857
,Denis Agre,0.7143,0.2857,1.0,0.0,0.1429,0.2143,0.5714
,Ilija Milutinovic,0.2083,0.625,0.8333,0.0417,0.1667,0.125,1.0
,Hamidu Rahman,3.5938,4.4375,8.0312,0.3438,0.4375,1.2812,10.25
,Keith Wright,1.4783,3.0,4.4783,0.4348,0.6087,1.2174,8.913
,Rhett Anderson,0.8182,0.8182,1.6364,0.3636,0.0455,0.1364,1.1364
,Xavier Gibson,1.2188,1.625,2.8438,0.3438,0.375,0.8125,5.5
,JaMarkus Holt,3.6,5.2,8.8,0.8,0.6,1.3,11.3
,Darris Santee,1.0606,2.0303,3.0909,0.1515,0.303,0.4848,4.3636
,Roberto Mafra,1.7333,2.7,4.4333,0.3,0.4,1.1667,8.3
14.0,John Henson,1.6216,2.8108,4.4324,0.9189,0.7297,1.5676,5.7297
,LaRon Dendy,1.6667,1.9583,3.625,0.4167,0.625,1.3333,7.25
,Scott Saunders,1.4194,2.7742,4.1935,0.2581,0.3226,0.5806,7.8387
,Maurice Sutton,1.0769,1.1923,2.2692,0.1154,0.1538,0.9615,1.7692
,Quincy Hankins-Cole,1.1538,1.2692,2.4231,0.4231,0.2692,0.1538,4.0
,Andy Nagel,0.3571,0.2857,0.6429,0.0714,0.0,0.0,0.6429
,Alex Newsome,0.44,0.64,1.08,0.04,0.08,0.24,1.64
,Reginald Buckner,1.5484,2.9032,4.4516,0.1613,0.3871,2.0,4.0968
,David Gebru,1.0385,1.3462,2.3846,0.1538,0.1923,0.5385,3.8462
,Ian Francis,1.9355,4.0645,6.0,0.7419,0.8387,0.7097,9.5161
,Johnny Williams,0.8667,1.2667,2.1333,0.1667,0.2667,0.3333,2.6333
,Albert Abrahams,1.9667,3.2333,5.2,0.4667,0.4333,0.7,8.7
,Charles DeCosta,0.3158,0.3684,0.6842,0.0526,0.0526,0.1579,1.0526
,Mike Groselle,0.5833,1.0833,1.6667,0.0,0.0,0.0,2.0833
,James Marcellus,0.25,0.5625,0.8125,0.125,0.0625,0.0625,1.3125
,Kambi Laleye,0.5217,0.5217,1.0435,0.4348,0.087,0.1304,0.4348
,Christopher Taylor,0.6296,1.0741,1.7037,0.4444,0.0741,0.1481,1.2593
,Nikola Bundalo,1.3846,2.2308,3.6154,0.3077,0.0769,0.7692,5.9231
,Curtis Kelly,2.5833,3.75,6.3333,1.6111,0.8333,2.0556,11.75
,Jordan Henriquez-Roberts,0.8148,1.6667,2.4815,0.2593,0.1111,0.963,2.0741
,Sasa Borovnjak,0.2778,0.8333,1.1111,0.2222,0.0556,0.0,1.7778
,Cory Brown,0.4348,0.8261,1.2609,0.087,0.0435,0.2174,1.2609
3.0,Derrick Favors,3.0571,5.5714,8.6286,0.9429,0.8857,2.0571,12.5714
,Sam Johnson,0.4444,0.3889,0.8333,0.1111,0.1667,0.1111,0.3889
,Bryan Bouchie,0.8182,2.6364,3.4545,0.1818,0.4545,0.5455,7.1818
,Zack Moritz,1.1034,1.3793,2.4828,0.2414,0.1034,0.069,3.5862
,Dan Stonkus,1.2632,2.1053,3.3684,0.2632,0.5789,1.0,1.7895
,Dobrivoje Mavrak,0.32,1.08,1.4,0.12,0.2,0.32,1.44
,Patrick Shaughnessy,0.4667,0.2667,0.7333,0.0667,0.0667,0.2,1.0
,Reeves Nelson,1.8929,3.7857,5.6786,0.3929,0.7143,0.7143,11.1429
,Mark Cisco,1.6786,1.9643,3.6429,0.1429,0.3214,0.2857,3.5
,Johndre Jefferson,1.5161,1.8387,3.3548,0.2581,0.3871,1.3548,2.3548
,Milos Kleut,0.4815,0.5185,1.0,0.0,0.0741,0.1852,1.1852
,Michael Morrison,2.3,3.5667,5.8667,1.1333,0.7667,1.6333,8.4667
,Damian Lewis,0.4375,2.1875,2.625,0.25,0.2188,1.4062,1.8438
,Mario Flaherty,3.8065,5.3871,9.1935,1.0645,0.3871,1.5161,13.8065
,John Fields,3.0769,5.6538,8.7308,0.5385,0.3462,2.2692,10.2308
,Kenny Hall,1.4857,1.4857,2.9714,0.2,0.2286,0.5143,3.6286
,Andrew Fitzgerald,0.8148,1.0741,1.8889,0.4815,0.3333,0.2593,4.6667
,Eric Williams,0.6667,0.9167,1.5833,0.0833,0.1667,0.0417,2.2083
,James Vincent,0.88,1.32,2.2,0.12,0.24,0.44,1.96
,Papa Lo,0.9655,2.069,3.0345,0.4138,0.3448,1.8621,1.6897
,Scooter Gillette,0.4545,0.7273,1.1818,0.1818,0.1212,0.3333,2.4848
,Zeke Schneider,0.2609,0.4348,0.6957,0.0,0.087,0.0435,0.3043
,Ben Knox,0.5714,0.4286,1.0,0.2143,0.1429,0.2857,0.7143
,Matt Balkema,0.9545,1.3636,2.3182,0.2273,0.1364,0.0455,2.4091
,Derrick Nix,0.9444,1.1667,2.1111,0.25,0.1944,0.1667,2.3056
44.0,Jerome Jordan,2.3235,6.6765,9.0,1.2941,0.4412,2.4118,15.6176
,Edgar Garibay,2.5714,3.5714,6.1429,0.5714,0.5714,1.1429,7.4286
33.0,Hassan Whiteside,2.7742,6.129,8.9032,0.2258,0.5484,5.2581,12.7742
,Rashad Wright,0.3846,0.8462,1.2308,0.0769,0.1923,0.8462,0.6154
,Nick Wright,0.5667,0.5667,1.1333,0.0667,0.1,0.0667,1.3333
,Myles Luttman,0.3158,1.1053,1.4211,0.0526,0.0526,0.0526,0.7895
,Gabe Knutson,1.697,3.9394,5.6364,0.8788,0.3939,0.2121,9.5455
,Jack Cooley,1.0476,0.7143,1.7619,0.0476,0.1429,0.2381,0.9524
,Bilal Dixon,3.0323,3.7742,6.8065,0.7097,0.9032,1.9032,8.1935
,Zeke Marshall,1.4706,2.1765,3.6471,0.5,0.2647,1.6765,5.0294
,Mitchell Young,1.0303,1.7879,2.8182,0.4848,0.1818,0.6667,3.7576
,Phillip Thomas,0.3333,0.75,1.0833,0.1667,0.1667,0.125,3.0
,Martavius Adams,1.6897,5.8621,7.5517,0.6552,0.4138,0.5862,11.6897
,Joe Henson,0.4,0.5,0.9,0.05,0.05,0.0,0.6
,Kyle Thomas,1.0,1.0741,2.0741,0.3704,0.037,0.1111,2.1852
,Jay Reynolds,0.75,1.6429,2.3929,0.1071,0.3214,0.25,1.8214
,Caleb Palkert,1.0357,1.5,2.5357,0.3214,0.2857,0.7857,2.75
,Ivo Baltic,0.6389,1.8056,2.4444,0.3889,0.4444,0.2222,2.4444
,Reggie Keely,1.6667,2.5556,4.2222,0.5278,0.3333,0.6944,5.1389
,Javan Mitchell,0.96,1.04,2.0,0.2,0.04,0.44,2.88
,Jamelle Hagins,1.8333,3.4667,5.3,0.2,0.5333,1.0,5.3667
,Jordan Reves,1.08,2.28,3.36,0.12,0.48,0.56,3.0
,Ian Salter,0.7419,1.6774,2.4194,0.129,0.3548,0.3548,2.4839
,Gabe Blair,1.7097,2.8387,4.5484,0.7419,0.9355,0.6129,6.0968
,Brett Roseboro,0.0714,0.7143,0.7857,0.0,0.2857,0.4286,1.4286
,Marquise Simmons,1.2143,2.1429,3.3571,0.1429,0.1786,0.1429,2.8929
,Mark Coury,0.7812,1.5,2.2812,0.5312,0.4062,0.25,2.4688
,Gertavian Blake,1.0333,1.7667,2.8,0.1333,0.1,0.7,2.1333
,Ben Crenca,1.28,1.6,2.88,0.16,0.0,0.52,3.48
,Andrew Smith,0.5833,0.75,1.3333,0.0417,0.0,0.125,1.0
,Greg LeSage,0.4706,0.5294,1.0,0.0,0.0588,0.0588,0.7647
,Terrell Barnes,1.7692,2.1538,3.9231,0.9615,0.6923,0.3077,4.0769
,Carl Baptiste,0.5667,1.1667,1.7333,0.1667,0.1667,0.6,2.0667
,Tyler Cain,2.4286,8.3214,10.75,2.1786,1.5357,3.1429,14.6429
,Dan Jennings,0.5909,1.0455,1.6364,0.0455,0.0455,0.3636,1.5
,Deniz Kilicli,0.4,0.5333,0.9333,0.0667,0.0,0.0,3.4667
,Adam Young,1.3182,2.3182,3.6364,0.4545,0.5455,0.7727,3.3636
,Emanuel Bidias A Moute,2.2963,3.8148,6.1111,1.4444,0.9259,0.8889,5.5556
,Tomas Bruha,0.7917,1.0,1.7917,0.125,0.1667,0.2083,2.0
,Wayne Burton,0.9286,1.6786,2.6071,0.1429,0.2143,0.7143,3.8571
,Brandon Davies,0.8824,2.1471,3.0294,0.2647,0.3529,0.3824,5.2941
,Sean McCarthy,1.2778,2.1667,3.4444,0.1111,0.2222,1.0,1.5556
,Max Zhang,1.037,1.3333,2.3704,0.1852,0.1481,1.3704,3.1111
,Paul Davis,3.16,4.4,7.56,0.4,0.8,1.56,10.96
,Corey Morris,1.48,1.6,3.08,0.12,0.32,0.36,2.88
22.0,Mason Plumlee,1.1471,1.9412,3.0882,0.8824,0.5294,0.8824,3.6765
,Ronald Spencer,2.2778,3.1111,5.3889,0.1667,0.1667,1.1111,5.3333
,Will Donahue,2.3,6.5,8.8,1.0,0.5,0.7,11.8
,Phil Beans,0.3571,0.5714,0.9286,0.2143,0.0357,0.0714,1.1429
,Rafael Crescencio,0.5,0.35,0.85,0.15,0.15,0.15,0.5
36.0,Jordan Williams,2.7812,5.7812,8.5625,0.2188,0.75,0.9062,9.5938
,Bryce Webster,2.0,2.8621,4.8621,0.1724,0.3103,0.6897,6.7241
,Will Coleman,2.2059,4.0,6.2059,0.3235,0.4118,2.1471,7.3824
,Ralph Sampson III,1.7879,4.0606,5.8485,1.8788,0.5455,1.6061,8.1515
29.0,Daniel Orton,1.1842,2.1316,3.3158,0.3947,0.5526,1.3947,3.3947
,Douglas Kurtz,0.381,0.619,1.0,0.1429,0.1905,0.0476,1.2381
,DeAntre Jefferson,1.7419,2.6774,4.4194,0.4194,0.4194,0.3871,6.4194
,Nate Bendall,1.6364,3.8182,5.4545,0.697,0.5455,0.8788,10.2727
,Hakim McCullar,1.129,1.9355,3.0645,0.4194,0.2258,0.2903,5.0968
,Chris Pelcher,0.5,0.95,1.45,0.1,0.2,0.1,1.85
,Raymond Gregory,0.6,0.9,1.5,0.1,0.1667,0.7,2.6
,Ryan Schrotenboer,0.68,1.08,1.76,0.36,0.16,0.08,1.84
,Michael Fakuade,1.5333,1.4667,3.0,0.3,0.3,1.0,3.5
,Yamene Coleman,2.3667,5.3667,7.7333,0.2333,0.7667,0.7333,9.5667
,Matt LaBove,1.3462,3.2692,4.6154,0.4615,0.1538,0.4615,5.2308
,Jeremy Felton,0.5,2.6667,3.1667,0.6667,0.1667,0.6667,5.1667
,Kenneth Cooper,1.5294,2.2353,3.7647,0.2941,0.2647,0.5,5.6176
,Austin Johnson,0.8387,1.2258,2.0645,0.5484,0.1613,0.1935,2.6129
,Khiry Gordon,1.1,1.3,2.4,0.3,0.6,0.8,1.4
,Christian Morris,3.125,3.125,6.25,0.0,0.25,0.625,13.125
,Chris Matagrano,0.4706,0.6471,1.1176,0.1176,0.0588,0.1176,0.6471
,Rae-Vonn Banks,0.6957,1.1739,1.8696,0.087,0.3913,0.4348,1.913
,Peter Simek,1.0,1.1667,2.1667,0.0,0.1111,0.0,1.1111
,Nemanja Milosevic,0.6296,1.0,1.6296,0.037,0.037,0.1111,2.1481
,Nyika Williams,0.6,1.1143,1.7143,0.1429,0.3714,0.2571,2.6286
,Nick Greenbacker,0.5517,1.3793,1.931,0.5172,0.3448,0.3448,3.0345
,David Foster,1.5172,3.3103,4.8276,0.7241,0.2414,3.9655,4.6552
,Connor Osborne,0.72,0.88,1.6,0.16,0.12,0.36,1.2
,Jamell Harris,0.7931,1.2759,2.069,0.1724,0.3103,0.6552,1.2069
,Marcus Cowan,0.4231,0.9615,1.3846,0.0769,0.2308,0.0385,1.0769
,Jake Wasko,1.037,1.6296,2.6667,0.6667,0.2222,0.6667,2.037
,Marko Cukic,0.6364,0.8485,1.4848,0.1212,0.2121,0.3636,2.5152
,Keith Olson,0.25,0.8125,1.0625,0.1875,0.0625,0.0,1.0625
56.0,Hamady Ndiaye,2.3548,4.6452,7.0,0.4194,0.4194,4.4839,9.6129
,Trevor Ottley,1.2667,2.9667,4.2333,0.3667,0.8667,1.3333,3.6333
,Eddie D'Haiti,1.0769,1.5385,2.6154,0.2308,0.3077,0.5385,2.1154
,Michael Martin,0.9667,0.7333,1.7,0.1333,0.2333,0.4333,0.9
,Tim Williams,0.3636,1.1818,1.5455,0.1364,0.0909,0.3636,2.0909
,Maurice McNeil,3.4375,4.0312,7.4688,0.375,0.4688,1.0938,8.0938
,Mouphtaou Yarou,1.6667,2.0,3.6667,0.5714,0.2381,1.0,4.4762
,Tony Peters,0.3704,0.5926,0.963,0.3704,0.1111,0.1852,0.6296
,Kyle Barone,1.2069,2.7586,3.9655,0.3103,0.2069,0.3103,4.7931
,Jarrid Famous,3.0625,4.4688,7.5312,0.5,0.5,0.6562,10.4375
,Maurice Wilkerson,1.2222,1.1111,2.3333,0.4444,0.5556,0.1111,2.7778
,Aaron Pogue,1.9677,3.5484,5.5161,1.1935,0.4839,0.5161,6.3226
,Joseph Dorsett-Jeffreys,0.7241,2.0,2.7241,0.1379,0.1724,0.4483,4.1379
,Nick Schneiders,2.6207,4.2069,6.8276,0.7586,0.4828,3.0345,12.4483
,Louis Green,0.5417,1.1667,1.7083,0.0417,0.2083,0.5833,1.2083
,Raven Barber,1.0909,1.7273,2.8182,0.0909,0.3182,0.3182,4.9545
,Stan Brown,0.4348,1.2609,1.6957,0.1304,0.0435,0.2609,2.1739
,Greg Smith,2.25,3.4375,5.6875,1.25,0.8125,1.0938,11.375
,Eric Obeysekere,0.3125,2.0,2.3125,0.25,0.3125,0.8125,1.6875
49.0,Erik Murphy,1.0,1.3939,2.3939,0.2424,0.3636,0.2424,3.4848
,Carlos Dos Santos,1.5769,2.6154,4.1923,0.4615,0.2692,0.3462,5.2308
,Horace Dixon,0.8,1.6,2.4,0.0,0.6,0.2,3.4
,Morakinyo Williams,1.0909,1.1818,2.2727,0.2273,0.0455,0.1364,2.0455
,Rusian Pateev,0.85,1.0,1.85,0.4,0.2,0.65,2.05
5.0,DeMarcus Cousins,4.0526,5.7895,9.8421,1.0,0.9737,1.7632,15.1316
,Moustapha Diarra,1.0357,1.8214,2.8571,0.0714,0.1071,0.5714,5.3571
,Will Ohuaregbe,1.7857,2.9643,4.75,0.5357,0.3214,0.3571,4.0
,Cadarian Raines,0.9524,0.8095,1.7619,0.1429,0.1905,0.7619,1.4762
,T.J. Granger,2.25,2.0,4.25,0.3333,1.0,0.3333,6.75
,Dijon Manns,0.9048,1.5714,2.4762,0.2381,0.2381,0.5714,5.381
,Michael Starks,1.1034,1.9655,3.069,0.0345,0.2069,0.6207,2.4138
,Stephon Platt,0.4167,0.9583,1.375,0.0833,0.125,0.4583,2.8333
,Reggie Johnson,1.871,2.8387,4.7097,0.4194,0.5161,0.6774,6.5161
,Ray Turner,1.1,1.45,2.55,0.0,0.3,0.6,2.9
,DeAngelo Riley,0.3529,1.0,1.3529,0.4706,0.4118,0.5294,1.5294
,Josh Benson,0.5714,1.2,1.7714,0.2857,0.1429,0.1143,2.4286
,Julius Brooks,1.5172,2.6207,4.1379,0.2069,0.3103,0.8276,3.6897
,O.J. Evans,0.2941,0.8235,1.1176,0.0588,0.0588,0.3529,0.8824
,Perris Blackwell,2.3043,2.087,4.3913,0.6087,0.4783,0.1739,6.3478
,Jose Lara,1.4444,1.4074,2.8519,0.2222,0.2593,0.5926,2.963
,John Hoskins,0.25,0.25,0.5,0.0,0.0,0.1667,0.6667
,Blake Metcalf,1.5312,2.375,3.9062,0.3438,0.3125,0.4375,2.0312
,Jorge Brian Diaz,1.7273,2.303,4.0303,1.0,0.4848,1.2424,8.8182
,Rory Burt,0.7778,0.8889,1.6667,0.0,0.1481,0.8148,1.8889
,Jackie Carmichael,1.9091,2.1818,4.0909,0.1818,0.4545,1.3939,6.7576
,Justin Davis,0.6364,1.0455,1.6818,0.0455,0.0909,0.3182,0.7727
,Laron Griffin,1.5,2.2143,3.7143,0.1071,0.3214,0.5714,4.6429
,Daryl McCoy,1.4688,2.6562,4.125,0.375,0.1562,0.4062,1.2812
57.0,Alex Oriakhi,2.3235,4.2647,6.5882,0.3529,0.3824,1.5882,4.9706
,Ater Majok,1.2308,1.8077,3.0385,0.1538,0.1538,1.6154,2.2692
,Quinton Doggett,0.931,2.8276,3.7586,0.069,0.4138,1.3793,5.1034
,Madut Bol,0.6957,1.2609,1.9565,0.0,0.2609,0.7826,4.0
,Lukas Poderis,0.931,1.1034,2.0345,0.1379,0.1724,0.4483,2.6552
,Rory Fannon,0.625,0.75,1.375,0.5,0.125,0.125,0.4583
,Trey McCorkle,1.4815,2.8889,4.3704,0.5556,0.2593,0.6296,6.4815
,Hashim Bailey,2.1111,2.5556,4.6667,0.1111,0.2222,0.8889,2.4815
,DeMonte Simpson,1.0952,3.1429,4.2381,0.2857,0.0952,0.1905,4.0476
,Brendan Connolly,0.2857,0.5,0.7857,0.2857,0.0714,0.2857,1.4286
,Colin Reddick,1.4643,3.1786,4.6429,0.25,0.5,1.3571,4.8571
,James Padgett,1.037,1.6296,2.6667,0.1852,0.1481,0.3333,2.8519
,Gene Teague,1.5357,3.0357,4.5714,0.4643,0.3929,0.4286,6.2143
,DaShonte Riley,0.4706,1.0588,1.5294,0.6471,0.1176,0.9412,1.3529
,DeShawn Painter,0.6154,0.5385,1.1538,0.0,0.0769,0.2692,1.5769
,Dane DiLiegro,2.6897,5.2069,7.8966,0.4828,0.2069,0.1724,8.6897
,Rolando Little,1.0,1.5,2.5,0.3333,0.2917,0.7917,3.375
,Delvon Johnson,0.9375,1.4375,2.375,0.0625,0.25,0.5,2.625
5.0,Thomas Robinson,1.0303,1.6364,2.6667,0.2727,0.2121,0.5455,2.5152
,Jason Washburn,0.8929,1.9286,2.8214,0.2857,0.3571,1.0357,5.0357
44.0,Mike Muscala,1.6333,3.3,4.9333,0.7667,0.3,2.1667,9.8667
,Matt Hodgson,1.3333,3.4815,4.8148,0.2222,0.2963,2.1852,6.2593
,Will Taylor,2.129,2.9032,5.0323,0.4839,0.9032,0.2581,4.9355
,Liam McInerney,1.5385,2.0769,3.6154,0.4615,0.2692,0.3462,3.3077
,Jordan Vandenberg,0.4783,1.3478,1.8261,0.1739,0.2174,0.7826,1.0
,Chris Braswell,2.871,5.7097,8.5806,1.0,0.6452,0.6452,9.4839
,Nigel Spikes,0.7037,1.4444,2.1481,0.2222,0.1481,0.2593,2.037
,Gavin Gilmore,1.2903,1.6129,2.9032,0.3548,0.4194,0.3226,4.4194
,Gregory Echenique,2.7143,5.0,7.7143,0.5714,0.8571,2.2857,12.5714
,Dutch Gaitley,1.1667,2.6667,3.8333,0.9,0.2667,0.7,1.2
,Johann Mpondo,1.0741,2.3704,3.4444,0.2963,0.3333,0.2222,5.4444
,Gus Clardy,0.9412,0.8235,1.7647,0.0588,0.1765,0.1176,1.9412
,Drew Gordon,2.6667,2.6667,5.3333,0.8333,0.5,2.0,11.1667
,Orlando Allen,0.5556,1.3333,1.8889,0.0,0.0,0.5556,1.2222
,Dante Taylor,1.8235,1.9118,3.7353,0.1176,0.4412,0.5882,4.0882
,Tanner Kerry,0.7857,0.8571,1.6429,0.1071,0.0714,0.1071,1.7143
,Jordan Aaberg,0.8889,1.8889,2.7778,0.1481,0.2963,1.1852,3.5185
,Rudy Turner,2.3103,2.931,5.2414,0.2069,0.2759,1.2759,8.0345
,Josh Crittle,0.55,0.75,1.3,0.05,0.05,0.1,1.9
,Brian Okam,0.4375,0.6875,1.125,0.0,0.0625,0.5,1.125
,Robert Nwankwo,3.3704,5.5556,8.9259,0.5926,1.0,3.0741,9.8889
,Issac Butts,3.2059,4.9412,8.1471,0.8529,0.5588,0.9706,7.8235
,Shayne Whittington,0.6,0.4,1.0,0.0,0.2667,0.0,1.0667
,Konner Veteto,1.24,2.52,3.76,0.04,0.04,0.2,3.12
,Shane Harris-Tunks,0.2692,1.1538,1.4231,0.2692,0.5385,0.4615,1.6154
60.0,Cory Jefferson,0.45,0.5,0.95,0.0,0.05,0.15,1.0
,Fred Chatmon,0.5833,0.9583,1.5417,0.0833,0.0417,0.25,2.0833
,Clint Chapman,0.4375,1.0,1.4375,0.0625,0.1875,0.0625,1.875
,Tony Woods,1.8065,1.4194,3.2258,0.0645,0.129,0.7742,4.6129
,Nikola Stojiljkovic,0.5385,0.6154,1.1538,0.3077,0.0,0.0769,0.3846
,Jakub Kusmieruk,0.3478,1.0,1.3478,0.0435,0.1304,0.1304,1.6087
,Rob Robinson,1.7059,3.7647,5.4706,1.4412,0.8235,0.6471,9.7647
,Adam Folker,1.6333,2.7,4.3333,0.2,0.4,0.1667,3.0
,Garrick Sherman,0.5,1.0833,1.5833,0.0833,0.1111,0.1389,1.9167
,J'mison Morgan,0.4211,0.8421,1.2632,0.2105,0.2105,0.8421,1.8947
,Stephen Lumpkins,2.2581,6.2903,8.5484,1.2581,0.4839,1.5484,13.0
,J. Cunnigham D,2.3462,4.0769,6.4231,0.5385,0.6154,1.6538,7.5385
,Sam McLaurin,2.3871,2.7742,5.1613,0.8387,0.3226,1.4839,3.0645
,Devon White,1.5357,1.7143,3.25,0.3214,0.4286,0.7143,2.9286
,Wally Judge,1.2286,1.8286,3.0571,0.2857,0.1143,0.5143,3.4286
,James Still,0.6923,0.6538,1.3462,0.1154,0.0,0.3846,0.9615
,Chris Cunningham,0.6786,1.5,2.1786,0.2143,0.0714,0.25,1.8929
,Seth VanDeest,1.1515,3.0606,4.2121,0.9394,0.3636,1.3636,8.4545
,Ty Armstrong,0.931,0.6552,1.5862,0.1379,0.069,0.2414,1.8276
53.0,Colton Iverson,1.4,2.9714,4.3714,0.6,0.3429,0.9143,5.0286
,Will Egolf,1.3226,3.0968,4.4194,0.3548,0.5161,0.8387,7.0323
,Terrance Shannon,0.3333,0.7222,1.0556,0.1111,0.2222,0.2778,1.7222
,Rakeem Buckles,1.5938,1.8438,3.4375,0.4688,0.4375,0.1562,3.7812
,Wendell Lewis,0.5,0.8077,1.3077,0.0,0.0,0.1923,1.3077
,Devin Booker,1.125,1.8125,2.9375,0.3125,0.375,0.125,4.5
,Rory Spencer,1.3667,3.0667,4.4333,0.6667,0.4667,1.8,9.3333
,K.C. Robbins,1.1379,2.5172,3.6552,0.0345,0.1034,0.931,3.7241
,Greg Washington,1.875,3.3125,5.1875,0.8125,1.0625,2.0625,7.3438
52.0,Vernon Macklin,2.2162,3.1622,5.3784,0.8108,0.3514,0.7027,11.5676
,Frank Hassell,3.7353,5.7059,9.4412,1.1176,0.8529,1.2647,15.1471
,Sean Carter,2.7241,3.5862,6.3103,0.4828,0.4828,1.2759,4.8276
,Thomas Coleman,3.8929,6.4286,10.3214,1.5,1.25,2.5,17.2857
,Graeme Radford,1.0667,1.3667,2.4333,0.0667,0.2667,0.7333,1.2
,Yannick Formbor,0.5,1.0,1.5,0.2273,0.0909,0.0455,0.7727
,Malcolm White,1.875,3.2188,5.0938,0.4062,0.4062,1.125,7.5938
,George Valentine,2.7037,4.3333,7.037,0.8519,1.1852,1.1481,6.6296
,Andrew Jones III,2.1765,3.3824,5.5588,0.6176,0.3529,0.1471,6.0
,Mike Bardo,0.9714,1.1714,2.1429,0.2,0.2,0.2286,1.3143
,Justin Knox,1.0811,2.1081,3.1892,0.3514,0.2162,0.3243,4.5676
,Clint Hopf,1.3548,2.0323,3.3871,0.2258,0.3548,0.2581,5.9355
,Jabari Edwards,1.5,1.8125,3.3125,0.1875,0.125,2.25,2.4375
,Joseph Katuka,2.1613,2.8387,5.0,0.5484,0.7419,0.871,8.0645
,Justin Burrell,1.7576,3.1515,4.9091,0.7879,0.5758,0.4545,6.303
,Dele Coker,0.5455,0.6364,1.1818,0.1364,0.0455,0.2727,0.8636
,Sean Evans,1.0645,1.6774,2.7419,0.1613,0.6129,0.129,3.5806
,Phil Jones,2.2667,3.2,5.4667,0.6,0.4,1.8667,7.5333
,Scott Grable,1.6786,2.0,3.6786,0.5,0.4643,0.2143,3.3929
,Rick Jackson,3.3824,6.9118,10.2941,2.2059,1.3529,2.5,13.1765
,Zack Crimmins,0.8571,1.5714,2.4286,0.0714,0.2857,0.2857,4.4286
,Clive Weeden,2.25,2.3571,4.6071,1.0714,0.5357,0.9286,5.1429
,Rodney Stokes,1.7742,1.7742,3.5484,0.4194,0.3871,0.9032,5.3226
,Coy Custer,1.6923,1.8462,3.5385,0.1923,0.1538,0.5385,5.6923
,Jeremy Saffore,1.0333,2.2333,3.2667,0.2667,0.3,0.3,3.5
,Clayfell Harris,0.1111,0.5,0.6111,0.1667,0.0,0.1667,1.1111
,Tracy Smith,2.3333,3.381,5.7143,0.8571,0.4762,0.5714,14.0476
,Stephen Sargent,1.4167,1.8333,3.25,0.1667,0.5,1.1667,1.1667
,Timothy Price,1.0645,1.2903,2.3548,0.2258,0.2903,0.871,2.129
,Josh Southern,1.2121,2.6364,3.8485,1.4545,0.2121,0.3636,6.6061
,Cortney Dunn,0.4545,0.7727,1.2273,0.3636,0.0909,0.2727,1.2727
,Bernard Toombs,2.9643,6.4286,9.3929,0.7143,0.8214,1.5357,9.7143
,Max Craig,1.1739,1.5217,2.6957,0.2174,0.2609,0.087,4.0
,Djibril Thiam,1.7143,2.8214,4.5357,0.5714,1.1786,1.5357,9.0357
,Eric Stubbs,0.2632,1.3158,1.5789,0.3684,0.1053,0.3158,2.3684
,Derrick Bails,0.9231,2.0769,3.0,0.3077,0.0769,0.3846,3.3462
22.0,Kenneth Faried,5.75,8.625,14.375,1.0312,1.9062,2.1875,17.25
,Jonathan Sloan,1.7,2.2,3.9,0.6,0.7,0.4,7.9
,Pawel Kielbasa,0.3462,1.1538,1.5,0.0385,0.0769,0.1538,0.9615
,Jeremy Price,1.5152,3.4848,5.0,0.6364,0.6061,0.7576,9.2727
,Jeremy Jacob,1.0,2.4706,3.4706,0.4706,0.3529,0.2941,6.2353
,Trevor Morris,1.5862,2.8276,4.4138,0.7241,0.3103,0.9655,9.7931
,Brian Qvale,3.1333,5.8,8.9333,0.7333,0.6667,2.8667,14.9667
,Dallas Lauderdale,1.027,2.2162,3.2432,0.1622,0.0811,1.4595,4.2162
,Trevor Mbakwe,3.129,7.4194,10.5484,1.2903,0.9032,1.4516,13.9032
,Chris Barnes,1.5625,2.125,3.6875,0.4375,0.3125,0.8125,3.3125
,Anthony McClain,0.8148,0.8889,1.7037,0.1481,0.0,0.1852,1.5556
,Gary McGhee,2.6176,5.0588,7.6765,0.2941,0.2647,1.2941,6.8824
,Kramer Knutson,1.7419,3.3226,5.0645,1.1613,0.6129,1.5484,6.1935
,Jasonn Hannibal,0.6562,0.9375,1.5938,0.125,0.0312,0.25,3.3125
